,account_payment_method,approval_amount,scheduled_payment_amt,days_past_due,past_due_amt,age,zip_code,city,sms_contacted_ts,state,years_at_current_residence,months_at_current_residence,source,email_contacted_ts,payment_frequency,number_of_payments,redeem_ts
426,2.0,317.0,23.27,0,0.0,31.0,78542,417.0,0.0,41.0,6,0,2.0,1.0,4.0,52,0.0
427,2.0,1756.0,269.3,0,0.0,28.0,75110,309.0,0.0,41.0,6,0,2.0,0.0,0.0,26,0.0
428,2.0,424.0,56.12,0,0.0,48.0,32808,1083.0,1.0,9.0,1,4,6.0,1.0,0.0,26,0.0
429,2.0,293.0,95.72,0,0.0,29.0,98208,461.0,1.0,45.0,0,9,6.0,1.0,1.0,26,0.0
430,2.0,777.0,240.63,0,0.0,47.0,93535,781.0,1.0,4.0,5,0,2.0,1.0,1.0,12,0.0
431,2.0,118.0,28.43,0,0.0,30.0,32773,1337.0,0.0,9.0,1,0,2.0,1.0,0.0,26,0.0
432,2.0,341.0,22.29,0,0.0,19.0,37040,256.0,1.0,40.0,4,0,2.0,1.0,4.0,52,0.0
433,2.0,637.0,78.98,0,0.0,26.0,76137,526.0,1.0,41.0,1,0,2.0,1.0,0.0,26,0.0
434,2.0,459.0,161.21,0,0.0,36.0,90255,673.0,0.0,4.0,5,0,2.0,1.0,2.0,12,0.0
435,2.0,521.0,40.03,0,0.0,47.0,80110,448.0,0.0,5.0,4,0,2.0,1.0,4.0,52,0.0
436,2.0,1758.0,87.35,0,0.0,30.0,92069,1329.0,1.0,4.0,6,0,2.0,1.0,4.0,52,0.0
437,1.0,332.0,49.38,0,0.0,27.0,320568,702.0,1.0,9.0,0,1,2.0,1.0,3.0,24,0.0
438,0.0,658.0,185.84,182,1115.04,35.0,95205,1446.0,0.0,4.0,1,0,6.0,1.0,1.0,12,0.0
439,2.0,813.0,135.18,0,0.0,43.0,84065,131.0,0.0,42.0,3,0,2.0,0.0,0.0,26,0.0
440,2.0,166.0,14.35,0,0.0,53.0,79703,930.0,0.0,41.0,6,0,2.0,1.0,4.0,52,0.0
441,2.0,921.0,123.93,0,0.0,43.0,30016,316.0,1.0,10.0,6,0,2.0,1.0,0.0,26,0.0
442,2.0,318.0,101.64,0,0.0,48.0,60107,1451.0,1.0,14.0,4,0,2.0,1.0,1.0,12,0.0
443,2.0,1337.0,417.65,96,1252.95,27.0,19124,1146.0,1.0,36.0,5,10,2.0,1.0,1.0,26,0.0
444,2.0,572.0,28.5,126,513.0,51.0,92843,535.0,1.0,4.0,2,0,2.0,1.0,4.0,52,0.0
445,2.0,388.0,48.11,130,412.99,39.0,32246,702.0,1.0,9.0,2,5,5.0,1.0,3.0,24,0.0
446,2.0,9.0,16.61,0,0.0,27.0,77656,1384.0,0.0,41.0,6,0,6.0,1.0,4.0,52,0.0
447,2.0,108.0,33.64,0,0.0,50.0,21217,89.0,1.0,20.0,6,0,2.0,1.0,0.0,26,0.0
448,2.0,1058.0,72.24,122,1260.32,21.0,32526,1135.0,1.0,9.0,0,6,5.0,1.0,4.0,52,0.0
449,2.0,217.0,34.53,0,0.0,56.0,30291,1537.0,1.0,10.0,6,6,2.0,1.0,4.0,52,0.0
450,2.0,889.0,282.88,0,0.0,64.0,77571,762.0,0.0,41.0,6,0,2.0,1.0,2.0,12,0.0
451,2.0,1144.0,65.16,0,0.0,49.0,72472,1522.0,0.0,2.0,6,0,2.0,1.0,4.0,52,0.0
452,2.0,568.0,118.05,147,1062.45,52.0,77530,224.0,1.0,41.0,0,9,2.0,1.0,0.0,26,0.0
453,2.0,331.0,47.98,0,0.0,43.0,85022,1147.0,1.0,3.0,6,0,0.0,1.0,0.0,26,0.0
454,0.0,359.0,23.11,175,577.75,33.0,93726,518.0,1.0,4.0,3,0,2.0,1.0,4.0,52,0.0
455,2.0,407.0,59.37,0,0.0,30.0,26410,1017.0,1.0,46.0,6,0,6.0,1.0,0.0,26,0.0
456,2.0,610.0,201.67,0,0.0,36.0,10457,159.0,0.0,32.0,6,0,2.0,1.0,1.0,52,0.0
457,2.0,1079.0,81.44,0,0.0,49.0,92335,489.0,1.0,4.0,5,0,2.0,1.0,4.0,52,0.0
458,2.0,1995.0,444.3,0,0.0,41.0,75227,335.0,1.0,41.0,6,0,2.0,1.0,1.0,52,0.0
459,2.0,103.0,37.14,0,0.0,36.0,90249,536.0,0.0,4.0,6,0,2.0,1.0,0.0,26,0.0
460,2.0,814.0,133.22,91,779.22,57.0,71601,1153.0,1.0,2.0,5,0,2.0,1.0,3.0,26,0.0
461,2.0,143.0,26.36,0,0.0,22.0,92082,1549.0,1.0,4.0,3,0,2.0,1.0,0.0,26,0.0
462,2.0,257.0,110.0,0,0.0,44.0,80831,1142.0,1.0,5.0,3,0,2.0,1.0,2.0,12,0.0
463,2.0,737.0,133.3,0,0.0,57.0,85705,1526.0,1.0,3.0,2,0,2.0,1.0,0.0,26,0.0
464,2.0,265.0,72.46,0,0.0,33.0,76502,1489.0,0.0,41.0,2,0,2.0,1.0,3.0,24,0.0
465,2.0,654.0,100.37,0,0.0,22.0,75704,1534.0,1.0,41.0,6,0,2.0,1.0,3.0,24,0.0
466,2.0,219.0,86.18,0,0.0,65.0,76104,510.0,0.0,41.0,1,8,6.0,1.0,0.0,26,0.0
467,2.0,970.0,63.93,0,0.0,30.0,70818,96.0,1.0,18.0,4,0,6.0,1.0,4.0,52,0.0
468,2.0,631.0,85.92,0,0.0,32.0,85019,1147.0,1.0,3.0,4,4,2.0,1.0,0.0,26,0.0
469,2.0,460.0,58.77,0,0.0,25.0,21228,212.0,1.0,20.0,6,0,2.0,0.0,0.0,26,0.0
470,2.0,520.0,41.27,0,0.0,25.0,78573,947.0,1.0,41.0,6,9,2.0,1.0,4.0,52,0.0
471,2.0,489.0,72.91,112,583.28,34.0,94509,49.0,1.0,4.0,0,3,6.0,1.0,0.0,26,0.0
472,2.0,754.0,55.63,0,0.0,23.0,79607,396.0,0.0,41.0,3,0,0.0,1.0,4.0,52,0.0
473,2.0,601.0,81.32,0,0.0,46.0,95843,46.0,1.0,4.0,2,0,6.0,1.0,0.0,26,0.0
474,2.0,471.0,34.14,0,0.0,47.0,30809,458.0,0.0,10.0,1,0,2.0,1.0,4.0,52,0.0
475,2.0,981.0,159.1,0,0.0,36.0,30236,718.0,1.0,10.0,2,8,2.0,1.0,0.0,26,0.0
476,2.0,654.0,269.02,121,1076.08,63.0,72365,886.0,0.0,2.0,6,0,2.0,1.0,1.0,12,0.0
477,2.0,992.0,65.64,0,0.0,27.0,80219,363.0,1.0,5.0,3,0,2.0,1.0,4.0,52,0.0
478,2.0,866.0,60.31,0,0.0,29.0,11553,1540.0,0.0,32.0,6,0,0.0,1.0,4.0,52,0.0
479,2.0,405.0,17.14,0,0.0,25.0,90037,845.0,0.0,4.0,4,0,0.0,1.0,4.0,52,0.0
480,2.0,668.0,94.35,168,1132.2,36.0,92376,1242.0,1.0,4.0,5,0,2.0,0.0,0.0,26,0.0
481,2.0,218.0,54.42,0,0.0,39.0,82901,1266.0,1.0,47.0,1,0,2.0,1.0,0.0,26,0.0
482,2.0,256.0,37.92,0,0.0,25.0,32164,1107.0,0.0,9.0,4,3,2.0,1.0,0.0,26,0.0
483,2.0,166.0,39.65,0,0.0,27.0,76011,60.0,0.0,41.0,0,11,6.0,1.0,0.0,26,0.0
484,2.0,366.0,27.3,197,764.95,52.0,30296,1258.0,1.0,10.0,6,0,6.0,1.0,4.0,24,0.0
485,2.0,1461.0,211.15,0,0.0,71.0,75028,486.0,0.0,41.0,6,11,2.0,1.0,0.0,26,0.0
486,2.0,413.0,34.9,0,0.0,44.0,78840,354.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
487,2.0,505.0,97.6,0,0.0,27.0,75077,815.0,1.0,41.0,3,5,2.0,1.0,3.0,24,0.0
488,2.0,194.0,33.64,0,0.0,38.0,92882,307.0,0.0,4.0,0,1,2.0,1.0,3.0,24,0.0
489,2.0,569.0,75.64,210,1134.6,35.0,92376,1242.0,1.0,4.0,3,0,5.0,1.0,0.0,26,0.0
490,1.0,1034.0,187.92,98,1315.6,20.0,92392,1562.0,1.0,4.0,2,4,2.0,1.0,0.0,26,0.0
491,2.0,326.0,90.4,0,0.0,29.0,99206,1421.0,0.0,45.0,2,0,2.0,1.0,1.0,12,0.0
492,0.0,1534.0,459.37,152,2296.85,37.0,10002,1015.0,1.0,32.0,6,11,2.0,1.0,1.0,52,0.0
493,2.0,642.0,93.96,217,1457.32,30.0,77070,669.0,0.0,41.0,1,0,0.0,1.0,0.0,26,0.0
494,2.0,529.0,80.41,0,0.0,25.0,89122,790.0,0.0,31.0,2,4,2.0,1.0,0.0,26,0.0
495,2.0,730.0,140.76,0,0.0,51.0,75134,781.0,1.0,41.0,1,0,2.0,1.0,0.0,52,0.0
496,2.0,924.0,130.02,205,1867.66,26.0,21230,89.0,1.0,20.0,1,2,2.0,1.0,0.0,52,0.0
497,2.0,270.0,39.03,0,0.0,26.0,85027,1147.0,1.0,3.0,2,0,2.0,1.0,0.0,26,0.0
498,2.0,615.0,79.04,0,0.0,31.0,85704,1526.0,1.0,3.0,6,0,2.0,1.0,0.0,26,0.0
499,0.0,312.0,51.0,180,450.0,33.0,38474,981.0,0.0,40.0,2,2,2.0,1.0,0.0,26,0.0
500,2.0,709.0,50.77,0,0.0,40.0,91106,1121.0,0.0,4.0,6,11,2.0,1.0,4.0,52,0.0
501,2.0,558.0,92.04,0,0.0,28.0,91710,247.0,0.0,4.0,4,0,2.0,1.0,3.0,24,0.0
502,2.0,244.0,42.14,0,0.0,46.0,92394,1562.0,0.0,4.0,3,0,6.0,1.0,3.0,24,0.0
503,2.0,1240.0,153.95,0,0.0,33.0,76006,60.0,1.0,41.0,4,0,2.0,1.0,0.0,26,0.0
504,2.0,307.0,74.28,0,0.0,46.0,33010,638.0,0.0,9.0,4,1,0.0,1.0,0.0,26,0.0
505,2.0,639.0,204.55,0,0.0,70.0,16510,451.0,1.0,36.0,6,0,0.0,1.0,2.0,12,0.0
506,2.0,468.0,33.79,161,777.17,39.0,33815,777.0,0.0,9.0,1,1,6.0,1.0,4.0,52,0.0
507,2.0,588.0,103.49,0,0.0,35.0,80013,73.0,0.0,5.0,2,6,2.0,0.0,0.0,26,0.0
508,2.0,403.0,134.03,187,773.16,64.0,84074,1516.0,1.0,42.0,2,0,0.0,1.0,1.0,52,0.0
509,2.0,269.0,36.94,0,0.0,47.0,84123,986.0,0.0,42.0,0,1,2.0,1.0,3.0,24,0.0
510,2.0,1748.0,228.14,0,0.0,47.0,30024,1468.0,1.0,10.0,3,0,2.0,1.0,0.0,26,0.0
511,2.0,561.0,134.75,0,0.0,34.0,85363,1673.0,0.0,3.0,3,6,0.0,1.0,1.0,12,0.0
512,2.0,383.0,53.07,0,0.0,24.0,37421,230.0,1.0,40.0,6,0,5.0,1.0,0.0,26,0.0
513,2.0,451.0,63.97,0,0.0,32.0,99353,1606.0,0.0,45.0,3,0,2.0,1.0,3.0,24,0.0
514,2.0,1029.0,133.63,168,1603.56,52.0,77036,669.0,1.0,41.0,2,8,2.0,1.0,0.0,52,0.0
515,2.0,415.0,55.68,106,425.44,33.0,27577,1391.0,1.0,26.0,2,0,2.0,1.0,0.0,26,0.0
516,2.0,453.0,157.28,0,0.0,39.0,30297,492.0,0.0,10.0,0,1,2.0,0.0,1.0,12,0.0
517,2.0,787.0,108.21,0,0.0,28.0,94578,1327.0,0.0,4.0,1,1,2.0,1.0,0.0,24,0.0
518,2.0,792.0,120.84,0,0.0,23.0,33014,638.0,0.0,9.0,5,0,2.0,1.0,0.0,26,0.0
519,2.0,424.0,57.56,0,0.0,21.0,78570,914.0,0.0,41.0,6,11,2.0,1.0,3.0,24,0.0
520,2.0,255.0,3.74,98,221.0,61.0,89129,790.0,0.0,31.0,2,0,2.0,1.0,4.0,52,0.0
521,2.0,310.0,55.21,0,0.0,43.0,33023,946.0,0.0,9.0,2,3,2.0,1.0,0.0,26,0.0
522,2.0,274.0,35.22,0,0.0,22.0,75236,335.0,0.0,41.0,1,0,2.0,1.0,0.0,26,0.0
523,2.0,370.0,108.35,0,0.0,28.0,91766,1173.0,0.0,4.0,2,3,2.0,1.0,1.0,12,0.0
524,2.0,379.0,62.44,0,0.0,34.0,85032,1147.0,0.0,3.0,0,5,6.0,1.0,0.0,26,0.0
525,2.0,240.0,36.45,0,0.0,35.0,90057,845.0,0.0,4.0,1,0,4.0,1.0,3.0,24,0.0
526,2.0,460.0,40.23,0,0.0,46.0,20783,681.0,0.0,20.0,3,0,2.0,1.0,4.0,52,0.0
527,2.0,503.0,85.76,0,0.0,57.0,78245,1316.0,1.0,41.0,1,0,2.0,1.0,0.0,12,0.0
528,2.0,343.0,24.03,0,0.0,33.0,85607,379.0,1.0,3.0,8,7,2.0,1.0,0.0,26,0.0
529,2.0,570.0,90.75,0,0.0,28.0,30180,1563.0,1.0,10.0,6,0,2.0,1.0,0.0,52,0.0
530,2.0,53.0,31.14,231,0.0,59.0,79036,522.0,0.0,41.0,6,0,2.0,1.0,4.0,52,0.0
531,2.0,887.0,42.19,0,0.0,38.0,85705,1526.0,1.0,3.0,1,11,0.0,1.0,4.0,52,0.0
532,2.0,182.0,23.03,0,0.0,27.0,33868,1172.0,0.0,9.0,1,0,2.0,1.0,0.0,26,0.0
533,2.0,428.0,62.96,0,0.0,41.0,39046,195.0,0.0,24.0,6,0,5.0,1.0,0.0,26,0.0
534,2.0,301.0,45.51,0,0.0,51.0,85365,1678.0,1.0,3.0,6,0,2.0,1.0,0.0,26,0.0
535,2.0,1118.0,374.21,168,2070.85,52.0,33145,923.0,0.0,9.0,4,0,2.0,1.0,1.0,52,0.0
536,2.0,743.0,124.76,0,0.0,41.0,21044,284.0,1.0,20.0,5,0,2.0,1.0,0.0,26,0.0
537,2.0,525.0,171.47,0,0.0,36.0,34741,750.0,1.0,9.0,1,5,2.0,1.0,1.0,12,0.0
538,2.0,508.0,69.48,0,0.0,36.0,85705,1526.0,1.0,3.0,0,8,2.0,1.0,0.0,26,0.0
539,2.0,684.0,81.4,0,0.0,27.0,32244,702.0,0.0,9.0,0,1,0.0,1.0,0.0,26,0.0
540,2.0,812.0,181.5,0,0.0,39.0,21216,89.0,0.0,20.0,3,0,2.0,1.0,3.0,24,0.0
541,2.0,617.0,44.06,165,1017.44,30.0,32225,702.0,0.0,9.0,4,4,2.0,0.0,4.0,52,0.0
542,2.0,367.0,50.52,140,505.2,52.0,76208,362.0,1.0,41.0,3,0,2.0,1.0,0.0,26,0.0
543,2.0,767.0,117.96,0,0.0,30.0,32308,1477.0,1.0,9.0,0,1,0.0,1.0,0.0,26,0.0
544,2.0,655.0,87.86,0,0.0,31.0,92868,1080.0,0.0,4.0,2,2,0.0,1.0,0.0,26,0.0
545,2.0,251.0,30.58,94,205.8,45.0,78501,903.0,0.0,41.0,6,0,2.0,1.0,0.0,26,0.0
546,2.0,831.0,242.56,0,0.0,55.0,30281,1445.0,1.0,10.0,1,1,2.0,1.0,1.0,52,0.0
547,2.0,347.0,94.11,0,0.0,63.0,30008,885.0,1.0,10.0,5,0,2.0,1.0,0.0,26,0.0
548,2.0,1160.0,141.14,0,0.0,48.0,32825,1083.0,1.0,9.0,1,2,6.0,1.0,0.0,26,0.0
549,2.0,480.0,52.58,0,0.0,35.0,32714,31.0,0.0,9.0,1,5,2.0,1.0,4.0,52,0.0
550,2.0,234.0,158.95,0,0.0,54.0,91791,1596.0,1.0,4.0,4,6,2.0,1.0,1.0,12,0.0
551,2.0,199.0,29.51,0,0.0,28.0,30331,19.0,1.0,16.0,3,3,2.0,1.0,0.0,26,0.0
552,2.0,271.0,37.43,140,374.3,23.0,19805,1636.0,0.0,8.0,3,0,2.0,0.0,0.0,26,0.0
553,2.0,485.0,73.85,0,0.0,25.0,80014,363.0,1.0,5.0,3,3,2.0,1.0,0.0,26,0.0
554,2.0,853.0,127.05,0,0.0,31.0,66442,505.0,1.0,16.0,2,6,2.0,1.0,3.0,12,0.0
555,2.0,394.0,115.67,0,0.0,28.0,30260,972.0,0.0,10.0,3,0,2.0,1.0,1.0,12,0.0
556,2.0,414.0,54.38,0,0.0,40.0,84119,1313.0,1.0,42.0,6,0,0.0,1.0,0.0,26,0.0
557,2.0,555.0,65.37,0,0.0,54.0,77705,101.0,1.0,41.0,6,0,2.0,1.0,0.0,26,0.0
558,2.0,301.0,39.97,0,0.0,40.0,79938,428.0,1.0,41.0,2,0,5.0,1.0,0.0,26,0.0
559,2.0,433.0,129.3,0,0.0,46.0,51012,233.0,0.0,12.0,2,0,2.0,1.0,1.0,12,0.0
560,2.0,625.0,93.08,0,0.0,35.0,30032,350.0,1.0,10.0,1,0,2.0,1.0,0.0,26,0.0
561,2.0,883.0,114.62,0,0.0,19.0,76111,510.0,0.0,41.0,1,0,2.0,1.0,0.0,26,0.0
562,2.0,266.0,47.15,0,0.0,50.0,21078,618.0,1.0,20.0,6,0,6.0,1.0,4.0,52,0.0
563,2.0,427.0,67.2,0,0.0,39.0,60506,73.0,0.0,14.0,1,5,2.0,1.0,0.0,26,0.0
564,2.0,768.0,33.95,0,0.0,28.0,46304,236.0,1.0,15.0,3,2,6.0,1.0,4.0,52,0.0
565,2.0,168.0,91.58,0,0.0,38.0,85713,1526.0,0.0,3.0,5,0,2.0,0.0,0.0,26,0.0
566,2.0,361.0,69.13,0,0.0,36.0,92707,1339.0,0.0,4.0,0,2,0.0,1.0,3.0,24,0.0
567,2.0,704.0,187.68,0,0.0,56.0,20003,1581.0,0.0,7.0,30,0,2.0,1.0,1.0,12,0.0
568,2.0,296.0,190.41,0,0.0,21.0,85033,1147.0,1.0,3.0,6,0,2.0,1.0,1.0,52,0.0
569,2.0,582.0,190.63,0,0.0,31.0,91977,1426.0,1.0,4.0,1,2,2.0,1.0,1.0,52,0.0
570,2.0,651.0,183.74,0,0.0,34.0,18702,1628.0,1.0,36.0,1,0,2.0,1.0,1.0,24,0.0
571,2.0,164.0,23.62,0,0.0,52.0,78154,1354.0,1.0,41.0,6,0,2.0,1.0,0.0,26,0.0
572,2.0,440.0,29.89,182,777.14,53.0,11208,162.0,1.0,32.0,6,0,2.0,1.0,4.0,52,0.0
573,2.0,1427.0,94.72,0,0.0,30.0,33147,923.0,1.0,9.0,2,7,2.0,0.0,4.0,52,0.0
574,2.0,1078.0,271.38,189,1853.2,31.0,78659,1102.0,1.0,41.0,0,1,2.0,1.0,1.0,52,0.0
575,2.0,1394.0,94.0,0,0.0,33.0,77571,785.0,0.0,41.0,14,11,2.0,1.0,4.0,52,0.0
576,2.0,584.0,45.8,0,0.0,35.0,78415,308.0,1.0,41.0,3,2,2.0,1.0,4.0,52,0.0
577,2.0,1043.0,292.25,121,2045.59,51.0,94062,444.0,1.0,4.0,5,4,2.0,1.0,3.0,24,0.0
578,2.0,220.0,93.75,0,0.0,42.0,80911,282.0,0.0,5.0,2,2,0.0,1.0,1.0,12,0.0
579,2.0,168.0,52.46,212,367.22,55.0,39817,83.0,1.0,10.0,0,2,2.0,1.0,1.0,12,0.0
580,1.0,861.0,114.24,0,0.0,30.0,19141,1145.0,1.0,36.0,1,0,0.0,1.0,0.0,26,0.0
581,2.0,661.0,47.79,0,0.0,23.0,75211,335.0,0.0,41.0,0,3,6.0,1.0,4.0,52,0.0
582,2.0,269.0,48.24,0,0.0,26.0,95621,253.0,1.0,4.0,5,0,2.0,1.0,0.0,26,0.0
583,2.0,796.0,56.61,0,0.0,29.0,46222,687.0,1.0,15.0,1,4,2.0,1.0,4.0,52,0.0
584,2.0,351.0,91.68,0,0.0,33.0,21213,89.0,1.0,20.0,0,1,0.0,1.0,3.0,24,0.0
585,2.0,231.0,100.94,0,0.0,72.0,46404,541.0,1.0,15.0,6,0,2.0,0.0,1.0,12,0.0
586,2.0,991.0,70.53,0,0.0,34.0,77433,330.0,0.0,41.0,3,3,2.0,1.0,4.0,52,0.0
587,0.0,201.0,37.76,182,0.0,41.0,48439,564.0,1.0,22.0,5,0,2.0,1.0,0.0,26,0.0
588,2.0,1020.0,553.14,0,0.0,36.0,10465,159.0,1.0,32.0,2,3,2.0,1.0,3.0,24,0.0
589,2.0,418.0,69.81,0,0.0,35.0,21144,1369.0,1.0,20.0,5,0,2.0,1.0,0.0,26,0.0
590,2.0,448.0,145.87,0,0.0,43.0,77568,759.0,1.0,41.0,2,0,2.0,1.0,2.0,12,0.0
591,2.0,939.0,311.19,0,0.0,63.0,76048,562.0,0.0,41.0,6,0,2.0,1.0,1.0,12,0.0
592,2.0,913.0,256.67,0,0.0,61.0,90018,845.0,0.0,4.0,3,0,2.0,1.0,1.0,12,0.0
593,2.0,516.0,144.52,0,0.0,46.0,89145,790.0,1.0,31.0,5,0,2.0,1.0,0.0,26,0.0
594,2.0,334.0,22.62,0,0.0,29.0,802,1433.0,0.0,44.0,23,0,2.0,1.0,0.0,26,0.0
595,2.0,379.0,45.61,0,0.0,24.0,36605,951.0,1.0,1.0,6,0,2.0,1.0,0.0,26,0.0
596,2.0,946.0,122.66,123,1103.94,41.0,27858,579.0,1.0,26.0,0,8,2.0,1.0,0.0,26,0.0
597,2.0,434.0,40.16,0,0.0,25.0,77035,669.0,1.0,41.0,6,3,0.0,1.0,4.0,52,0.0
598,2.0,881.0,132.19,0,0.0,37.0,76115,526.0,0.0,41.0,4,0,2.0,0.0,0.0,26,0.0
599,2.0,1108.0,109.92,0,0.0,30.0,76112,510.0,1.0,41.0,1,0,2.0,1.0,4.0,52,0.0
600,2.0,447.0,33.85,0,0.0,63.0,92307,53.0,0.0,4.0,1,2,2.0,1.0,4.0,52,0.0
601,2.0,501.0,134.04,0,0.0,35.0,90606,1622.0,1.0,4.0,6,0,2.0,1.0,3.0,24,0.0
602,2.0,609.0,41.47,0,0.0,31.0,70122,1012.0,1.0,18.0,6,0,0.0,1.0,4.0,52,0.0
603,2.0,476.0,72.43,0,0.0,43.0,80601,156.0,0.0,5.0,0,3,5.0,1.0,0.0,26,0.0
604,2.0,1031.0,195.11,0,0.0,30.0,79720,121.0,1.0,41.0,10,0,2.0,1.0,0.0,26,0.0
605,2.0,332.0,55.85,245,0.0,25.0,48021,409.0,1.0,22.0,6,0,2.0,1.0,4.0,52,0.0
606,2.0,1231.0,78.84,186,2095.2,25.0,11428,1210.0,0.0,32.0,6,0,5.0,1.0,4.0,52,0.0
607,2.0,264.0,22.28,0,0.0,40.0,78501,903.0,1.0,41.0,4,4,6.0,0.0,0.0,26,0.0
608,2.0,431.0,32.76,0,0.0,32.0,33024,656.0,0.0,9.0,0,6,2.0,1.0,4.0,52,0.0
609,2.0,260.0,37.7,98,263.9,21.0,48207,369.0,1.0,22.0,2,0,6.0,1.0,0.0,26,0.0
610,2.0,811.0,60.42,0,0.0,35.0,10458,159.0,0.0,32.0,6,0,5.0,1.0,4.0,52,0.0
611,2.0,481.0,65.35,168,784.2,37.0,34238,1350.0,1.0,9.0,4,0,6.0,1.0,0.0,26,0.0
612,2.0,262.0,43.39,0,0.0,23.0,85364,1678.0,1.0,3.0,0,1,2.0,1.0,3.0,24,0.0
613,2.0,273.0,33.0,0,0.0,24.0,11233,162.0,0.0,32.0,2,0,2.0,1.0,0.0,26,0.0
614,2.0,1469.0,324.94,0,0.0,28.0,32809,1083.0,0.0,9.0,2,0,2.0,1.0,1.0,12,0.0
615,2.0,465.0,139.73,0,0.0,50.0,33020,656.0,1.0,9.0,1,0,2.0,1.0,1.0,52,0.0
616,2.0,552.0,92.79,0,0.0,32.0,98203,461.0,0.0,45.0,1,0,0.0,1.0,0.0,26,0.0
617,2.0,121.0,35.19,0,0.0,34.0,78570,914.0,0.0,41.0,4,4,2.0,1.0,1.0,12,0.0
618,2.0,1497.0,307.3,182,1843.8,59.0,91786,1542.0,1.0,4.0,6,0,6.0,1.0,2.0,12,0.0
619,2.0,268.0,38.06,0,0.0,53.0,48336,473.0,0.0,22.0,5,1,2.0,1.0,0.0,26,0.0
620,2.0,117.0,19.62,0,0.0,49.0,77099,669.0,1.0,41.0,6,0,6.0,1.0,0.0,26,0.0
621,2.0,174.0,82.81,0,0.0,33.0,85345,1136.0,0.0,3.0,2,5,0.0,1.0,0.0,26,0.0
622,2.0,230.0,17.27,210,518.1,44.0,75771,822.0,0.0,41.0,5,0,2.0,1.0,4.0,52,0.0
623,2.0,291.0,374.07,0,0.0,34.0,78719,75.0,1.0,41.0,1,3,2.0,1.0,1.0,24,0.0
624,2.0,925.0,58.48,0,0.0,25.0,30165,1275.0,0.0,10.0,5,0,6.0,1.0,4.0,52,0.0
625,2.0,180.0,47.34,0,0.0,55.0,78570,914.0,1.0,41.0,6,11,2.0,1.0,0.0,26,0.0
626,2.0,217.0,93.08,0,0.0,29.0,33190,328.0,1.0,9.0,0,6,2.0,1.0,0.0,26,0.0
627,2.0,292.0,46.92,0,0.0,38.0,39842,344.0,1.0,10.0,3,2,2.0,1.0,3.0,24,0.0
628,2.0,213.0,30.41,0,0.0,28.0,77469,1246.0,0.0,41.0,1,0,2.0,0.0,0.0,26,0.0
629,2.0,694.0,93.42,0,0.0,42.0,37086,764.0,1.0,40.0,6,0,0.0,0.0,0.0,26,0.0
630,2.0,1301.0,190.67,0,0.0,46.0,77067,669.0,1.0,41.0,2,0,2.0,0.0,0.0,26,0.0
631,0.0,759.0,107.29,168,1287.48,20.0,84340,1629.0,0.0,42.0,0,6,2.0,1.0,0.0,26,0.0
632,2.0,439.0,164.04,0,0.0,25.0,74701,395.0,1.0,34.0,6,0,6.0,1.0,1.0,26,0.0
633,2.0,311.0,40.72,0,0.0,45.0,87121,21.0,1.0,30.0,6,0,2.0,1.0,3.0,24,0.0
634,2.0,570.0,42.39,0,0.0,48.0,77020,669.0,0.0,41.0,6,8,5.0,1.0,4.0,52,0.0
635,2.0,77.0,11.01,0,0.0,32.0,92806,40.0,0.0,4.0,0,1,2.0,1.0,0.0,26,0.0
636,2.0,280.0,36.58,0,0.0,25.0,85706,1526.0,0.0,3.0,1,6,2.0,1.0,3.0,24,0.0
637,2.0,75.0,12.74,154,89.1,28.0,33312,499.0,1.0,9.0,6,0,2.0,1.0,4.0,52,0.0
638,2.0,674.0,104.02,182,1352.26,27.0,19141,1146.0,1.0,36.0,4,0,2.0,1.0,0.0,26,0.0
639,2.0,452.0,31.48,0,0.0,29.0,36109,961.0,0.0,1.0,6,11,6.0,1.0,4.0,52,0.0
640,2.0,958.0,123.41,0,0.0,30.0,21133,1218.0,0.0,20.0,6,0,2.0,1.0,0.0,26,0.0
641,1.0,498.0,37.5,0,0.0,40.0,19963,934.0,1.0,8.0,4,0,2.0,0.0,4.0,52,0.0
642,2.0,363.0,48.97,0,0.0,44.0,77042,669.0,1.0,41.0,3,0,2.0,1.0,0.0,26,0.0
643,2.0,406.0,60.07,0,0.0,31.0,32303,1477.0,0.0,9.0,3,0,0.0,1.0,0.0,26,0.0
644,2.0,407.0,50.13,0,0.0,25.0,91335,1238.0,1.0,4.0,6,11,2.0,1.0,0.0,26,0.0
645,2.0,615.0,203.03,0,0.0,26.0,12306,1353.0,0.0,32.0,0,4,0.0,1.0,1.0,26,0.0
646,2.0,781.0,107.64,0,0.0,46.0,48340,1176.0,0.0,22.0,6,0,6.0,0.0,0.0,26,0.0
647,2.0,755.0,113.06,210,1695.9,22.0,33145,923.0,1.0,9.0,6,0,2.0,1.0,0.0,26,0.0
648,2.0,945.0,42.49,133,808.14,34.0,6604,154.0,1.0,6.0,2,0,2.0,1.0,4.0,52,0.0
649,2.0,742.0,105.14,0,0.0,47.0,78541,417.0,1.0,41.0,6,5,2.0,1.0,0.0,26,0.0
650,2.0,933.0,165.37,0,0.0,21.0,77506,1121.0,0.0,41.0,2,7,2.0,1.0,0.0,26,0.0
